"","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.150.fil.dura.r1","STN056a.150.fil.dura.r2","STN056a.170.fil.dura.r1","STN056a.170.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.190.fil.dura.r1","STN056b.190.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.190.fil.dura.r1","STN068.190.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.100.fil.dura.r1","STN078.100.fil.dura.r2","STN078.1040.fil.dura.r1","STN078.1040.fil.dura.r2","STN078.20.fil.dura.r1","STN078.20.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.1271.fil.dura.r1","STN089.1271.fil.dura.r2","STN089.2.fil.dura.r1","STN089.2.fil.dura.r2","STN089.200.fil.dura.r1","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.100.fil.dura.r1","STN106.100.fil.dura.r2","STN106.170.fil.dura.r1","STN106.170.fil.dura.r2","STN106.20.fil.dura.r1","STN106.20.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN132.100.fil.steri.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.160.fil.poly.S.r1","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN153.120.fil.poly.S.r1","STN153.160.fil.poly.S.r1","STN153.2.fil.poly.S","STN153.200.fil.poly.L.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.3.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN198.1487.fil.poly.LG.r2","STN198.150.fil.poly.LG.r1","STN198.20.fil.poly.S","STN198.300.fil.poly.S.r1","STN198.376.fil.poly.S.r2","STN198.750.fil.poly.LG.r1","STN20.175.fil.dura.r1","STN20.175.fil.dura.r2","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.150.fil.dura.r1","STN22.150.fil.dura.r2","STN22.2.fil.dura.r1","STN22.2.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq260",0,0,0.000335036435212329,0.000676750245321964,0,0.00328640582670871,0.00297437461866992,0.00301229677312866,0,0,0.00511937227883833,0.00563167673014398,0.00649634239545802,0.00467853180919307,0.00687608910657938,0.00523126327238825,0.00424217273020704,0.00446952343706352,0.00386266094420601,0.00320359567753658,0.00399776125369793,0.00343531937734836,0.00508878302295366,0.00415236407928247,0.00269973846283641,0.00222157018904305,0.000212216602412195,0,0.00372495721332931,0.00683113435865407,0.00537634408602151,0.00558512385833498,0.00503271263210871,0.00273012929480245,0.0018569735282497,0.00286441756842775,0.00251166128453534,0.00267128183904586,0.00283597109139146,0.005949524997601,0.0013227027225631,0.00103287388253731,0.000211336066613128,0.000322861847415491,0.00797477744807122,0.00723415828120751,0,0,0.00204190772521756,0.00238169701927009,0.00483124659771366,0.00600417681865646,0.00162154857889284,0.00216350580003683,0.00289778714436249,0.00288946268289684,0.00561797752808989,0.00505792135748083,0.00530626964092525,0.00749347877638131,0.00535767862500536,0.000811128685565965,0.00113382465735152,0.00189093882557367,0.00434543729084461,0.000184540757144364,0.000141622999575131,0.00452305952669413,0.00507922726286086,0,0.00256216153263844,0.00325057709520893,0.00706128497951356,0.000826019617965927,0.00147511822638726,0.00696055684454756,0.0071611253196931,0.00682636216954201,0.00564971751412429,0,0.00209634636775905,0.00164556536924472,0.00267582571188945,0,0.000679851668726823,0,0,0,0.00200944984521805,0,0.00186455584872471,0.000190702207907785,0.00650239561943874,0,0,0.0011385874399573,0.000547757617254365,0,0,0,0.000881186664708474,0,0,0.000787866850502265,0.000435934408638208,0,0,0.004664956182733,0,0.00318582525966658,0.0072189135535102,0.00304628535055015,0.0052307391474384,0.00378772112382934,0.00413919975471409,0.00404304994020842,0.00544292813757198,0.00511727078891258,0.00427512497845199,0.00607287449392713,0.00678417026937147
"Seq265",0,0,0,0,0.00118096561306009,0,0,0,0,0,0.00717669011052103,0.00226428239665583,0.00223823561524184,0.00231514976125018,0.0056044835868695,0.0056456207593101,0,0.00608972568299905,0,0,0.00171903733909011,0.00751476113794954,0.00687527067994803,0.00315579670025468,0.0024466379819455,0.00155090749046401,0,0.00111311353758083,0.00624182019530857,0.0056991178077914,0.0004778972520908,0,0.00201308505284348,0.00298768866223665,0.00122481232714342,0,0.0017491926803014,0.00594454268407389,0.00301893696825542,0.0029747624988005,0.00404159165227615,0,0,0,0,0.00440576556975796,0,0.000428510212826739,0,0.00165997064979431,0.00278987479586282,0.00278454577097111,0.00842304400702671,0.00441907567667096,0.00335879873551106,0.00399606541251691,0.00728432679489621,0.0107140914776744,0.00216372160115399,0.00360445814560114,0.0054005400540054,0.00373119195360344,0.00113382465735152,0,0,0,0,0,0,0.00182003104758846,0,0,0.00793304855723128,0.000757184649802099,0.00134496073582368,0.00213457076566125,0,0.00558520541144347,0.00107613666935701,0,0,0,0,0.00177050581519582,0.0015451174289246,0,0,0,0,0,0.0032014072119613,0,0.00299452429842574,0,0,0,0.00239643957548785,0.00778523489932886,0.000903297034174738,0,0,0.00237024137764234,0.00765206017004578,0,0,0,0,0.00709739762087235,0.00605712095073797,0.00174565767652963,0,0,0.00263981228001564,0,0.00145638509888088,0.0111041512442344,0.0079671846651416,0.00848140251125326,0.00634373383899328,0,0.00399068839374792
"Seq272",0,0,0,0,0.000347342827370615,0.000488519785051295,0,0,0,0,0,0,0.000327546675401245,0,0.000235482503649979,0.000517946858652302,0,0.000335214257779764,0,9.56297217175098e-05,7.99552250739586e-05,0,0,0,0,0,0,0,0.000151011778918756,0.000156140213912093,0.00041816009557945,0,0.000279595146228261,0.000360583114407871,0.000158040300276571,0,0.000493362038033728,0,0.000411673222943921,0,0,0,0,0,0.000370919881305638,0,0,0,0,0,0.000408274360370169,0,0.000360344128642854,0.000322224268090591,0,0,0,0,0,0,0,0,0.000200086704238503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168146354587033,0,0,0,0,0,0,0,0,4.63875681317407e-05,0,0,0.000351802990325418,0,0,0,0,0,0,0,0.000125457921413158,0,0,0,0.000588620013080445,0,0,0,0,0.00049981673386425,0.000498370711136669,0,0,0.000318268618714195,0.000293312475557294,0,0,0.000284721826775241,0,0.000284292821606254,0.000448198586450612,0,0
"Seq283",0,0,0,0,0.000590482806530045,0.000399698005951059,0,0,0,0,0,0,0.000327546675401245,0.000578787440312545,0.000565158008759949,0.00113948308903507,0.000414995158389819,0.000223476171853176,0.000482832618025751,0.000334704026011284,0.000159910450147917,0,0.00086617583369424,0.000609013398294762,0,0,0,0,0.000755058894593778,0.000624560855648372,0.0003584229390681,0.000328536697549116,0.000503271263210871,0.000772678102302581,0.000118530225207428,0.000181867782122397,0,0.000639602693856052,0.000594639099807886,0.000383840322425871,0.000146966969173678,0,0,0,0,0.000435137340223008,0,0,0,0,0.000408274360370169,0.000522102332057083,0.00121616143416963,0.00142699318725833,0,0.000122955858846674,0.000333269853361265,0.000271931255778539,0.000463654628818711,0.000284562485179037,0.000385752861000386,0,0,0.000306638728471406,0.000249737775335897,0,0,0,0.000173648795311483,0.000107060649858145,0,0,0,0,0,0,0,0.000186173513714782,0,0,0.000213912894669291,0.00023508076703496,0.000359439274731419,0,0,0,0,0,0,0,0.000105540897097625,0,0.000342231348391513,0,0,7.11617149973314e-05,0,0.00214765100671141,0,0,0,0,0,0,0,0,0,0.00029989004031855,0.000230017251293847,0.000218207209566204,0,0,0,0,0.000268281465583321,0,0,0.000236910684671879,0.000172384071711774,0.000316295546558704,0.000399068839374792
"Seq285",0,0,0,0.00108280039251514,0.00177144841959014,0,0.000762660158633313,0.00127919452009573,0,0,0,0,0,0,0.00211934253284981,0,0.00142942776778715,0,0,0,0.000719597025665627,0,0,0,0,0,0,0,0.000654384375314608,0.000936841283472558,0,0,0,0,0.000671671276175425,0,0.000717617509867241,0.000827721133225479,0,0,0,0,0,0,0,0,0,0,0.00199329087461714,0.00141939519330238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071549036643328,0.000799160881074871,0,0,0.00177691624262984,0.00164966355545908,0,0.000757002271006813,0.00230838083572808,0,0,0,0.00296983758700696,0.000895140664961637,0.00229614000248231,0.00242130750605327,0,0,0,0,0,0,0,0,0,0,0,0.000773966578715919,0,0,0,0,0.00177904287493329,0,0.00899328859060403,0.00165604456265369,0,0.00983991775591129,0.00662700140279592,0,0,0.00080480198517823,0,0,0.0013994868548199,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq290",0,0,0,0,0,0,0.00026693105552166,0,0,0,0.000287067604420841,0,0,0,0.000612254509489945,0.000362562801056612,0.000553326877853092,0,0,0,0,0,0.00037895192724123,0,0,0.000251498511967138,0,0,0,0,0.00017921146953405,0,0,0,0,0,0,0,0,0.000239900201516169,0,0,0,0,0,0,0,0,0,0,0,0,0.00027025809648214,0.000322224268090591,0,0,0,0.000326317506934247,0,0,0.000214307145000214,0,0,0,0,0,0,0,0.000303885391795094,0.000374712274503506,0,0.000235549064870212,0.000610234504402406,0,0,0.00037122969837587,0,0.000434404865334492,0.000403551251008878,0,0,0,0,0,0,0,0,0,0,0,0.00038698328935796,0,0,0,0,0,0.000136939404313591,0,0.000250915842826316,0,0,0,0,0,0,0,0,0.00049981673386425,0.000498370711136669,0,0,0,0,0,0,0,0,0,0,0.000126518218623482,0
"Seq291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52199581032184e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1051924661925e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq298",0,0,0,0.000236862585862687,0.000277874261896492,0.000488519785051295,0,0,0,0,0.000334912205157648,0.000348351137947051,0,0.000385858293541697,0.00032967550510997,0,0.000368884585235394,0,0,0,0,0,0,0,0,0,0,0,0,0.00011710516043407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204137180185084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013433186687712,0.000639003155078078,0,0.000247218788627936,0,0,0,0,0,0,0.000190702207907785,0,0.000370882362857817,0,0.000284646859989326,0.00030811365970558,0.00120805369127517,0,0,0,0.000386978184104871,0.00156965336821452,0,0,0,0,0.00056645896504615,0.000728387962430516,0,0,0,0,0,0,0,0,0,0,0,0
"Seq299",0,0,0.00146578440405394,0.0019625757114337,0.000173671413685307,0.000222054447750588,0.00160158633312996,0.00165057357431708,0,0,0.00076551361178891,0.000696702275894101,0.000600502238235615,0.000578787440312545,0.000612254509489945,0.000414357486921842,0.000230552865772122,0,0.00177038626609442,0.00105192693889261,0.000999440313424482,0.00177133655394525,0,0,0.00118113557749093,0.00113174330385212,0.000212216602412195,0.000265027032757341,0,0.000897806229994535,0.000537634408602151,0.000657073395098232,0,0.000618142481842065,0.00102726195179771,0.000909338910611985,0.000852170792967348,0.000601979005982166,0.000320190284511939,0,0.000734834845868391,0.0011753392456459,0.00122574918635614,0.000613437510089433,0.000370919881305638,0.00054392167527876,0.000475737392959087,0.000199971432652478,0.00184744032281589,0.00163591310414512,0,0.000696136442742778,0.000405387144723211,0,0.000790305584826133,0.0016599040944301,0.000714149685774138,0.0013596562788927,0.000669723352738138,0.000521697889494902,0.000257168574000257,0.00068945938273107,0.000766999032914263,0.00143098073286656,0.00119874132161231,0,0.000354057498937827,0.00177691624262984,0.0017799001519427,0,0,0.000659537381636595,0.00113329265103304,0.000206504904491482,0,0.00176334106728538,0.00191815856777494,0.00152041702867072,0.00184960990045736,0.00148725575670547,0.00068452126294173,0.00036941263391208,0.000998442429809497,0.000793675020605025,0.000556242274412855,0,0,0.000115968920329352,0.00114049856079944,0,0.00158311345646438,0.00279696571598085,0,0.00350652415792845,0,0.000604874577477317,0.000342348510783978,0,0.00240879209113263,0.00174831052684665,0.00139521221912175,0.00087070091423596,0,0.00212724049635612,0.00244793937158378,0,0.000249982144132562,0.0009996334677285,0.000920069005175388,0,0.000601576129459183,0.000863871965081386,0.000488854125928823,0,0.000421585160202361,0.000455554922840385,0,0.000473821369343757,0.000275814514738838,0.000316295546558704,0
"Seq305",0,0,0,0,0.000382077110107676,0,0,0,5.44084441905384e-05,0,0,0,0,0,0.000141289502189987,0,0,0.000391083300743058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053821313240043,0.000601979005982166,0.000182965876863965,0.000191920161212935,0,0,0,0.000161430923707745,0,0,0,0,0,0,0,0,0.000855817305526778,0,0.000658587987355111,0.000553301364810033,0.00119024947629023,0,0.000412137447838854,0,0,0,0,0,0,0,0,0,0,0.0025159252716664,0.00209631398124964,0,0,0.000481844777146791,0.000780944943381492,0,0,0.000217202432667246,0.000336292709174065,0,0,0,0,0,0,0,0,0.000104372028296417,0,0,0,0,0,0,0,0,0,0,7.52747528478948e-05,0,0,0,0.00582079790712884,0,0.000100600248147279,0,0,0.0002665689247276,0,0,0.00036094567767551,0,0.000537739538521705,0.000582726326742976,0.000766518473095202,0,0,0,0,0,0.00066511473229132
"Seq307",0,0,0.00209397772007706,0.00426352654552837,0.00093782563390066,0.000754985122352001,0.00259304453935326,0.00198068828918049,0,0.000306692019873643,0.00148318262284101,0.000986994890849977,0.00212905339010809,0.0012058071673178,0.00136579852116988,0.00124307246076553,0.00124498547516946,0.00111738085926588,0.00160944206008584,0.00157789040833891,0.00179899256416407,0.00209339774557166,0.00238198354265916,0.00132875650537039,0.00143423605838184,0.00238923586368781,0.000176847168676829,0.000291529736033075,0.00161079230846673,0.00109298149738465,0.0017921146953405,0.00243117156186346,0.00195716602359783,0.00149384433111832,0.00158040300276571,0.00140947531144858,0.0017940437746681,0.00203167914518981,0.00187540023785564,0.00230304193455522,0.000881801815042069,0,0.000338137706581005,0.000839440803280276,0.00185459940652819,0.00195811803100354,0,0,0.00262530993242258,0.00413789785166117,0.00163309744148067,0.00243647754959972,0.00013512904824107,0,0.00164646996838778,0.00344276404770687,0.00366596838697391,0.00168597378582694,0.00159703261037556,0.00194451031539009,0.00261454716900261,0,0.00173408477006703,0.0019420452803189,0.00209779731282154,0,0,0.00161537840239076,0.00525287605817235,0.00299769819602805,0.00104815699062482,0.00136618457624723,0.00392293609972975,0.00141111684735846,0.000867716603757213,0.00454756380510441,0.00664961636828645,0.00558520541144347,0.00760021522733387,0,0.000941216736544879,0.00077240823454344,0.000439314669116179,0.000946304832259837,0,0,0,0.000150759596428157,0.00173790256883723,0,0.00263852242744063,0.000783997965843116,0.00171115674195756,0.000944064196365353,0,0,0.000205409106470387,0,0,0,0,0,0,0.00141816033090408,0.0014084034740619,0,0,0.00149945020159275,0.00161012075905693,0.0019202234441826,0.00144378271070204,0.00186414476675457,0.00200430191630817,0.00133194588969823,0.00111145178598804,0.00130972040316611,0.00141989429675791,0.00194266761430941,0.00127564213066713,0.00208755060728745,0.00179580977718656
"Seq308",0,0,0,0,0.000104202848211184,0.000532930674601412,0.000190665039658328,8.25286787158538e-05,0,0,0.000430601406631262,0,0.000764275575936238,0.000627019727005257,0.000518061508029953,0.000466152172787072,0.000230552865772122,0.000391083300743058,0.000214592274678112,0.000430333747728794,0.000239865675221876,0.000751476113794954,0.00037895192724123,0.000830472815856494,0.000253100480890914,0.000628746279917844,0,0,0.000453035336756267,0.00124912171129674,0.000955794504181601,0.000657073395098232,0.000223676116982609,0.000566630608355226,0.000355590675622284,0.000909338910611985,0.00107642626480086,0.000865344821099364,0.0010520537919678,0.000575760483638806,0.000183708711467098,0.000106849022331446,0,6.45723694830982e-05,0.000834569732937685,0.00168615719336416,0,0,0,0,0.000272182906913446,0,0.000810774289446421,0.0011508009574664,0.000263435194942044,0.000430345505963359,0.0015235193296515,0.000870180018491325,0.000978826438617279,0.00109082285985298,0.000728644293000729,0.00024333860566979,0.000100043352119252,0.000204425818980937,0.000199790220268718,7.9088895919013e-05,0,0,0.000217060994139353,0.00123119747336866,0.000698771327083212,0.000518207942714467,0.000871763577717723,0.00086043710204784,0,0,0.000383631713554987,0.000620578379049274,0.000907990314769976,0,0.000256695473603149,0.0003358296671928,0,0.000183155773985775,0,0,0,0,0.000651713463313963,0,0.00038698328935796,0,0,0,0,0,0,0,0,0,0,0.000290233638078653,0.00156965336821452,0,0,0,0,0.0003998533870914,0.000651715545332567,0.000567338744872131,0.000842206581242856,0.00059107029189779,0.000977708251857646,0.000582726326742976,0.000689866625785681,0.00125277603781106,0.000709947148378954,0.000710732054015636,0.00110325805895535,0.000759109311740891,0.000864649151978716
"Seq314",0,0,0.000963229751235447,0.000236862585862687,0.000173671413685307,0.000222054447750588,0.000190665039658328,0.000288850375505488,0,0,0,0,0,0,9.41930014599915e-05,0.000310768115191381,0,0,0.000107296137339056,0,0,0.000107353730542136,0.00016240796881767,0,0,8.38328373223792e-05,0,0,0.000553709856035437,0.000195175267390116,0,0.000262829358039293,0.000615109321702175,0,0,0,0.000224255471833513,0.000300989502991083,0,0,0,7.12326815542971e-05,0.000169068853290503,0,0,0.000598313842806636,0,0,0.000388934804803345,0.000601438641229822,0.000544365813826892,0,0.000225215080401784,0,0,0,0,0,0,0,0,0,0,0.000153319364235703,0,0,0,0,0,0.000374712274503506,0,0,0,0.000103252452245741,0.000347086641502885,0.000649651972157773,0,0.000434404865334492,0.000134517083669626,0,0,0,0,0,0,0,0,0,0.000217237821104654,0,0.00158311345646438,0.000402593550027546,0.000171115674195756,0,0,0.000213485144991994,0.000239643957548785,0,0.000677472775631053,0,0,0,0,0.000275753397675793,0.000201200496294558,0,0,0.00036653227150045,0.000575043128234618,0.000305490093392686,0.000180472838837755,0.000136400836591798,0,0.000291363163371488,0,0,0,0,0,0,0
"Seq323",0,0,0,0,0.000104202848211184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52473757477708e-05,0,0,0,0,0,0,0,0.000163176502583628,0,0,0,0,0,0,0.000225215080401784,0.000138096114895968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018843925189617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351802990325418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029989004031855,0.000153344834195898,0,0,0,0,0,0,0,0,0,6.89536286847095e-05,0.000316295546558704,0
"Seq326",0,0,0.00406231677694949,0.00443271410685886,0,0,0.00160158633312996,0.00210448130725427,0,0,0,0,0,0,0,0,0,0,0.00112660944206009,0.00124318638232763,0.00103941792596146,0.0013419216317767,0,0,0.0015607862988273,0.00197007167707591,0,0,0,0.000468420641736279,0,0.000525658716078586,0,0,0.00165942315290399,0.000954805856142584,0.000717617509867241,0.000639602693856052,0,0,0.000440900907521035,0.000641094133988674,0,0.000387434216898589,0,0,0,0,0.00204190772521756,0.00262227247576202,0,0,0,0,0.000790305584826133,0.000799213082503381,0.000333269853361265,0.000815793767335618,0,0.000426843727768556,0,0.000486677211339579,0.000466868976556508,0.0014820871876118,0.00104889865641077,0,0,0.0023422986834666,0.0014760147601476,0.000267651624645362,0,0.00108352569840298,0,0,0,0.00194895591647332,0.00242966751918159,0.00207893756981507,0.00211864406779661,0,0.00068452126294173,0.00053732746750848,0.00131794400734854,0,0,0,0,0,0.000651713463313963,0,0.000914687774846086,0.000529728355299402,0,0.00236016049091338,0,0.000320227717487991,0,0,0.00180659406834948,0,0,0,0,0.00193027378373055,0.0023808725394856,0,0,0,0,0.000741904512525094,0,0.000772938074020187,0,0,0,0,0,0,0,0,0
"Seq334",0.000527689015273665,0,0,0,0,0,0,0,0.000190429554666884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253603279935754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104889865641077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445589361553993,0.00548141086749285,0.00741041400904558,0.0093955357627763,0.00954898115781396,0,0,0,0,0.0147564777980862,0,0,0,0,0.00658978583196046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq350",0,0,0.000879470642432365,0.00121815044157953,0.00368183397012852,0.00204290091930541,0.00293624161073826,0.00272344639762317,0,0,0.00177025022726185,0.0018578727357176,0.00174691560213997,0.00188105918101577,0.00188386002919983,0,0.00368884585235394,0.00111738085926588,0,0,0.00107939553849844,0,0.00303161541792984,0.00166094563171299,0,0,0.000495172072295123,0,0.00226517668378133,0.00132719181825279,0,0,0.00178940893586087,0.00185442744552619,0,0.00127307447485678,0.00134553283100108,0.00112871063621656,0.00233281493001555,0.00244698205546493,0,0,0.000380404919903631,0.000226003293190844,0.00250370919881306,0.00163176502583628,0,0,0.00272254363362341,0.00315153848004427,0.0017691888949374,0.0016533240515141,0.00292779604522319,0.00368256306389247,0,0.00135251444731341,0.00423728813559322,0.00168597378582694,0.0019061356962547,0.00170737491107422,0.00175731858900176,0,0,0.00306638728471406,0,0,0.000354057498937827,0,0,0.00139178844815588,0,0.00240260046167617,0,0.00120461194286698,0.00156188988676298,0.0034338747099768,0.00664961636828645,0.0035062678416284,0.00349744417541028,0,0,0.00060449340094704,0.00127800631015616,0,0,0,0,0,0,0,0.0019349164467898,0.000275458744755689,0.0019678302532512,0,0,0,0.00133515919205751,0.00630872483221476,0.000376373764239474,0,0,0,0.00150425114453891,0.000709080165452039,0.000469467824687301,0,0,0.0011995601612742,0.00149511213341001,0.00126560181548398,0.00216567406605306,0.00145494225697918,0.002493156042237,0.00249739854318418,0.00160968879349992,0.00193610842207164,0.00268202256054272,0.00180052120350628,0.00196517841751422,0.00316295546558704,0.00252743598270702
"Seq355",0,0,0,0.000101512536798295,0.00125043417853421,0.00137673757605365,0,0.000247586036147561,0,0,0.00172240562652505,0.0020901068276823,0.00201987116497434,0.00192929146770848,0.00178966702773984,0.00207178743460921,0.001521648914096,0.000614559472596234,0.000536480686695279,0.0014822606866214,0.00127928360118334,0.00139559849704777,0.0021654395842356,0.00260214815635035,0.000717118029190922,0.0012155761411745,0.000141477734941464,0,0.00105708245243129,0.001678507299555,0.0017921146953405,0.00210263486431434,0.00111838058491305,0.00257559367434194,0.00106677202686685,0.00122760752932618,0.00161463939720129,0.000865344821099364,0.00192114170707163,0.00201516169273582,0.000624609618988132,0.000213698044662891,0,0,0.00315281899109792,0.00310035354908893,0,0,0,0.000192460365193543,0.0017691888949374,0.00104420466411417,0.00162154857889284,0.00331430675750322,0.000790305584826133,0.000799213082503381,0.00328508855456104,0,0.00206068723919427,0.00147023950675836,0.00184304144700184,0,0.000266782272318004,0,0.000299685330403077,0,0,0.000484613520717228,0.000303885391795094,0.00160590974787217,0.00186339020555523,0,0.00113329265103304,0.00147995181552229,0.0014317323961994,0.000928074245939675,0.000639386189258312,0.000682636216954201,0.000907990314769976,0,0.000598956105074014,0.00036941263391208,0.000519190063500939,0,0,0,0,3.47906760988055e-05,0,0,0.000633245382585752,0,0,0,0,0,0,0,0,0,0.000293728888236158,0.000628839549170415,0.00510137344669719,0,0,0,0,0.0010662756989104,0.00145677592486103,0,0.00312819587318775,0.00127307447485678,0.00327532264372311,0.00224765868886576,0.00256783688486893,0.00222083024884688,0.00165654334621756,0.00326936744847193,0.00275814514738838,0.00322621457489879,0.00252743598270702
"Seq356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177904287493329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq358",0,0.00042567909117514,0.00234525504648631,0.0017933881501032,0,0,0.00106772422208664,0,0,0,0,0,0.000491320013101867,0,0.000612254509489945,0,0,0.000446952343706352,0.00144849785407725,0.00129100124318638,0.00179899256416407,0,0,0,0.000843668269636379,0.000922161210546171,0,0.000530054065514683,0.000755058894593778,0.000663595909126395,0.00029868578255675,0,0.000615109321702175,0,0.000474120900829712,0,0,0.000263365815117198,0,0.000527780443335572,0.00102876878421575,0.000783559497097268,0.00143708525296927,0.00113001646595422,0,0,0.000951474785918173,0.000514212255392087,0.00121542126501045,0.00120287728245964,0,0,0,0,0,0,0.00061892972767092,0,0.000515171809798568,0.000521697889494902,0.0006000600060006,0,0.000666955680795011,0.00122655491388562,0.000399580440537436,0,0,0,0.000607770783590189,0,0,0.00127196495029915,0,0,0,0.00213457076566125,0,0.00145835919076579,0.00114339521119182,0.00194881788809683,0.000727303841875588,0,0,0.0009768307945908,0.0015451174289246,0,0,0,0,0,0.000914687774846086,0.000932321905326948,0,0.000977780774806973,0,0,0,0,0.000903297034174738,0.00110950475742191,0,0,0,0.00169391372857987,0.00211260521109285,0,0,0.00029989004031855,0,0,0,0,0,0,0,0,0,0,0.000448198586450612,0,0
