"","STN012.30.pre.poly.3.LG","STN012.300.pre.poly.3.LG","STN012.730.pre.poly.3.LG","STN014.300.pre.poly.3.LG","STN014.40.pre.poly.3.LG","STN014.460.pre.poly.3.LG","STN014.580.pre.poly.3.LG","STN014.700.pre.poly.3.LG","STN014.860.pre.poly.3.LG","STN056a.150.pre.poly.3.LG","STN056a.170.pre.poly.3.LG","STN056a.310.pre.poly.3.LG","STN056b.190.pre.poly.3.LG","STN056b.30.pre.poly.3.LG","STN056b.350.pre.poly.3.LG","STN056b.390.pre.poly.3.LG","STN056b.410.pre.poly.3.LG","STN056b.90.pre.poly.3.LG","STN068.190.pre.poly.3.LG","STN068.257.pre.poly.3.LG","STN068.30.pre.poly.3.LG","STN068.90.pre.poly.3.LG","STN078.100.pre.poly.3.LG","STN078.180.pre.poly.3.LG","STN078.20.pre.poly.3.LG","STN078.300.pre.poly.3.LG","STN078.440.pre.poly.3.LG","STN089.1271.pre.poly.3.LG","STN089.2.pre.poly.3.LG","STN089.200.pre.poly.3.LG","STN089.300.pre.poly.3.LG","STN089.500.pre.poly.3.LG","STN106.100.pre.poly.3.S","STN106.170.pre.poly.2.LG","STN106.20.pre.poly.3.S","STN106.318.pre.poly.2.LG","STN132.100.pre.poly.3.S","STN132.200.pre.poly.3.S","STN132.30.pre.poly.3.S","STN132.305.pre.poly.3.S","STN132.505.pre.poly.3.S","STN146.160.pre.poly.3.S","STN146.201.pre.poly.3.S","STN146.250.pre.poly.3.S","STN146.268.pre.poly.3.S","STN146.30.pre.poly.3.S","STN153.160.pre.poly.3.S","STN153.2.pre.poly.3.S","STN153.548.pre.poly.3.S","STN174.280.pre.poly.3.S","STN174.3.pre.poly.3.S","STN174.550.pre.poly.3.S","STN174.620.pre.poly.3.S","STN198.1487.pre.poly.3.S","STN198.150.pre.poly.3.LG","STN198.20.pre.poly.3.S","STN198.300.pre.poly.3.S","STN198.376.pre.poly.3.S","STN20.175.pre.poly.3.LG","STN20.25.pre.poly.3.LG","STN20.499.pre.poly.3.LG","STN22.150.pre.poly.3.LG","STN22.2.pre.poly.3.LG","STN22.250.pre.poly.3.LG","STN22.325.pre.poly.3.LG","STN22.465.pre.poly.3.LG","STN22.610.pre.poly.3.LG"
"Seq957",0,0,0.000854431802851104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015024414673845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393855848759354,0,0,0,0
"Seq962",0,0,0,0,0,0,0,0.0002997002997003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52206148667363e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238199213942594,0.000401740877134248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq977",0,0.000884173297966401,8.99401897738004e-05,0,0,0.00121236613457264,0.000227363155800603,0.000999000999000999,0.000464037122969838,0.000576683764834431,0.00031657257426265,0.000185778644744787,0,0,0.000142136308720063,0.000324026570178755,0.000422520333791064,0.000275197798417613,0,0.000551899808957758,0,0,0,0,0,0,0.00023043244488824,0,0,0.000766985533800626,0.000842276016970302,0.00047064863939757,0,0,0,0,0,0.00053554040895813,0,0,0.00101869181019166,0,0,0,0,0,0,0,0.00107514495257843,0,0,0,0,0.000311817898347365,0,0,0,0,0,0,0.00187200998405325,0,0.000196927924379677,0,0.000765334013630234,0.000657087786928334,0.00016417665407979
"Seq982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553403431101273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372102692027856,0.000792751981879955,0,0.00054043099371749,0.000764651264405484,0,0,0,0,0,0,0,0,0
"Seq988",0,0,0.000314790664208301,0,0,0,0.000284203944750753,0.000599400599400599,0.000397746105402718,0.000242814216772392,0,0,0.000379314704766721,0.000122875281589187,0,0,0,0,0,0.000424538314582891,0,0,0,0,0,0,0,0,0,0,0.00021836785625156,0,0,0.000911743253099927,0,0,0,0.000146056475170399,0,0,9.47620288550378e-05,0,0,0,0,0,0,0,0,8.3011663138671e-05,0,0,0,6.2363579669473e-05,0,0,0,0,0.000365764447695684,0,0.0004160022186785,0.000215238915195867,0,0.000246692774985353,0.000328000291555815,0,0.000246264981119685
"Seq990",0,0,0.000674551423303503,0,0,0,0,0.0043956043956044,0.00125952933377527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000928217821782178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005008138224615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429868959301116,0,0,0,0,0,0
"Seq1013",0.000330906684315023,0.00191570881226054,0.000494671043755902,0,0,0.00114501246042972,0.000795771045302109,0.000599400599400599,0,0.00100160864418612,0,0,0.00177013528891137,0,0.000497477080520219,0.000648053140357509,0,0.00020639834881321,0,0,0,0,0,0,0,0,0.00023043244488824,0.000221004243281471,0.000830105146651909,0.000191746383450157,0.000187172448215623,0.000385076159507102,0,0.000547045951859956,0,0,0,0.000146056475170399,0,0.00387008650781606,0.00042642912984767,0,0.000158799475961729,0,0,0,0.000702952400080337,0,0,0.000415058315693355,0,0.000297991537040348,0,0.000207878598898243,0,0,0.00054043099371749,0,0,0,0.000138667406226167,0.000215238915195867,0,0,0,0,0
"Seq1021",0,0.000442086648983201,0,0.000298173686172195,0,0,0,0,0,0.000121407108386196,0.000263810478552208,0.00013933398355859,0.000210730391537067,0,0,0.000162013285089377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191746383450157,0,0,0,0.0012764405543399,0,0,0,0,0,0.00333889816360601,0.00120821586790173,0,0,0,0.000125203455615375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182882223847842,0,0,0.000172191132156694,0,0,0,0,0
"Seq1046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564526716555074,0,0,0,0
"Seq1060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25097906195072e-05,0,0,0
"Seq1063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280636108512629,0,0,0.000202661622644059,0.000327707684745207,0,0,0,0,0,0,0,0,0
"Seq1065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353606789250354,0,0.000191746383450157,0,0,0,0,0,0,0,0,0,0.00129002883593869,0,0,0,0,0,0,0,0,0,0.000166023326277342,0,0.00220513737409858,0.0055634953042058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113826073759296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1119",0,0,0.000719521518190403,0.000298173686172195,0,0,0.000284203944750753,0,0.00172356645674511,0,0,0,0,0,0,0,0,0,0,0.000339630651666313,0,0,0,0,0,0,0,0.000265205091937765,0,0,0,0,0,0,0,0.000930925339787749,0,0.000146056475170399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130963517305893,0.000906002265005663,0,0.000810646490576235,0.000983123054235622,0,0,0,0,0,0,0,0,0.00016417665407979
"Seq1129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128358719835701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166023326277342,0.000308057914887999,0.000238393229632278,0.000357288689260923,0,0.0014722536806342,0,0.00097953117611295,0.000928505106778087,0,0,0,0,0,0,0,0,0
"Seq1131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607072393382911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47620288550378e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142136308720063,0,0,0,0,0,0,0,0,0,0,0,0,0.000265205091937765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230388204123949,0.000124517494708006,0,0.00107276953334525,0.000663536137198857,0,0,0,0,0,0,0,0,0,0,0,0,0.00144559313124233,0.00106714825151863
"Seq1153",0,0,0,0,0,0,0,0.0001998001998002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136591288511155,0,0,0,0,0,0,0,0,0,0,0,0,0.000204164965291956,0.00203721026920279,0.000339750849377123,0,0.000337769371073431,0.000928505106778087,0,0,0,0,0,0,0,0,0
"Seq1216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226587672799085,0,0,0,0,0,0,0,0.00012914334911752,0,0,0,0,0
"Seq1223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03260771384699e-05,0,0,0,0,0,0,0,0,0,0,0
"Seq1229",0,0,0,0,0,0,0,0,0,0,0,0.00013933398355859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1268",0,0,0,0,0,0,0,0,0,0.000121407108386196,0,0.00041800195067577,0.000505752939688962,0,0.000497477080520219,0.000270022141815629,0,0.000481596147230822,0,0.000382084483124602,0,0,0,0,0,0,0.000307243259850987,0,0,0,0,0,0,0,0,0,0,0.000340798442064265,0,0.00258005767187737,0.000236905072137594,0,0,0.000267827251422832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16731937463382e-05,0,0,0
"Seq1281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364697301239971,0,0,0,0.000146056475170399,0,0,0.000331667100992632,0,0,0,0,0,0,0,0,0.000290540820985348,0,0,0.000306247447937934,0,0,0.000108391292566164,0,0,0,0,0,0,0,0,0,0,0
"Seq1285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254722988749735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000639643694771505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1297",0,0,0,0,0,0,0.000568407889501506,0.0002997002997003,0,0.000151758885482745,0,0.000325112628303377,0,0,0,0,0,0,0,0.000127361494374867,0,0,0,0,0,0,0.00023043244488824,0.000265205091937765,0,0,0,8.55724798904672e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6095566078347e-05,0,0.000185019581239014,0,0,0.00032835330815958
"Seq1298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277529371858522,0,0,0
"Seq1308",0,0,0,0,0,0,0,0,0,6.0703554193098e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198717369704634,0,0,0,0,0,0,0,0,0,0,0
"Seq1311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176696809063507,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1317",0,0,0,0,0,0,0,0,0.00112694729864103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663334201985264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1328",0,0,0,0,0,0,0,0,0,0,0.000105524191420883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010652576858342,0,0,0,0,0,0.0003723701359151,0,9.73709834469328e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26103074333681e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000427862399452336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344382264313388,0,0,0,0,0
"Seq1355",0,0,0.000449700948869002,0,0,0,0.000170522366850452,0,0.000331455087835598,0.000212462439675843,0.000263810478552208,0,0.000168584313229654,0,0,0.000216017713452503,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52206148667363e-05,0,0,0,0,0,0,0,0,0,0,0.000260595579351354,0,0,0,0,0,0,0,0,0,0,0,0,4.15757197796487e-05,0,0,0.000101330811322029,0,0,0,0.000138667406226167,0,0,0,0,0,0.000287309144639632
"Seq1364",0,0,0.000674551423303503,0,0,0,0,0,0,0,0,0,8.4292156614827e-05,0,0,0.000162013285089377,0,0.000550395596835225,0,0.000339630651666313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930925339787749,0,0.000194741966893866,0,0,0.000213214564923835,0,0,0,0,0,0,0,0,0,0,0,0,0.00128884731316911,0,0,0,0,0,0,0,0.000301334481274214,0,0,0,0,0
"Seq1386",0,0,0,0,0,0,0,0,0.00106065628107391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132602545968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131285282919785,0,0,0,0.000451485798719422
"Seq1401",0,0,8.99401897738004e-05,0,0,0,0,0,0,0.000151758885482745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010652576858342,0,0,0,0,0,0,0,0,0,0.000455304295037183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301334481274214,0,0,0,0,0.000574618289279264
"Seq1430",0,0,0,0.000298173686172195,0,0,0,0,0,0.000151758885482745,0,0,0,0,0,0,0,0,0,0.000297176820208024,0,0,0,0,0,0,0,0,0,0,0.00021836785625156,0.000128358719835701,0,0,0,0,0,0,0,0.00098649263924723,0,0,0,0,0,0,0,0,0.000191990170103291,0,0,0,0,0,0,0,0,0,0,0,0.00020800110933925,0,0,0,0.00021866686103721,0.000131417557385667,0.000246264981119685
"Seq1473",0,0,0,0,0,0,0,0,0,0,0,0,0.000463606861381548,0,0.000142136308720063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379420245864319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000970671843583166,0,0,0.000185019581239014,0,0,0
"Seq1480",0,0,0,0,0,0.000336768370714623,0,0,0.000464037122969838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171144959780934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154182984365845,0.000546667152593025,0,0.000410441635199475
"Seq1526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157431939484698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1532",0,0,0.000629581328416603,0,0,0,0,0,0.000397746105402718,0,0,0,0,0,0,0,0,0,0,0.000169815325833156,0,0,0,0,0,0,0,0,0,0,0.000124781632143748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485335921791583,0.000387430047352561,0,0,0,0,0.000369397471679527
"Seq1534",0,0,0.000134910284660701,0.000223630264629146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353606789250354,0,4.26103074333681e-05,0,0,0,0,0,0,0,0,0,0,0.000213214564923835,0,0,0,0,0,0,0,0,0,0,0,0,0.000602847936804906,0,0,0,0,0,0,0.000277334812452333,0,0,0,0,0,0
"Seq1536",0,0,0,0.000372717107715244,0,0,0,0,0,0,0.000263810478552208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132602545968883,0,0.000213051537166841,0,0,0,0,0,0,0,9.73709834469328e-05,0,0.00129002883593869,0.000189524057710076,0,0,0,0,0,0,0,0,0,0,0,0,0.000124727159338946,0,0,0,0,0,0,0,0,0,6.16731937463382e-05,0.000182222384197675,0,0
"Seq1541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31514395592974e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000604255686477621,0,0,0,0,0,0.000249454318677892,0.00192525481313703,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1595",0,0,0,0.000223630264629146,0,0,0,0,0,0,0,0.000185778644744787,8.4292156614827e-05,0,0,0,0,0,0,0.000212269157291446,0,0,0,0,0,0,0,0,0.00138350857775318,0.00010652576858342,0,0.000342289919561869,0,0,0,0,0,0,0,0,0.000165833550496316,0,0,0,0,0,0,0,0,0,0,0,0,0.000873090115372622,0,0,0,0,0,0,0,0,0,9.25097906195072e-05,0,0.000175223409847556,0
"Seq1634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129002883593869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270022141815629,0,0,0,0.000212269157291446,0,0,0,0,0,0,0,0.000928217821782178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25097906195072e-05,0,8.76117049237778e-05,0.00032835330815958
"Seq1647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211260166895532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176033094221714,0,0,0.000166302879118595,0.000679501698754247,0,0.000236438559751402,0.000873887159320553,0,0,0,0,0,0,0,0,0
"Seq1648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144179693428441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287309144639632
"Seq1661",0,0,0,0,0,0,0,0,0,0.000364221325158588,0,0,0,0,0.000142136308720063,0,0,0,0,0.000297176820208024,0,0,0,0,0,0,0,0,0.00166021029330382,0.000213051537166841,0.000405540304467182,0.000256717439671402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101330811322029,0,0,0,0,0.00012914334911752,0.000131285282919785,0.000308365968731691,0,0,0
"Seq1671",0,0,0,0,0,0,0,0.000599400599400599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52206148667363e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277334812452333,0,0,0,0,0,0
"Seq1678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258422973802371,0,0,0,0,0.00101219029177485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341478221277887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76117049237778e-05,0
"Seq1715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106237668842009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467931120539057,0,0,0,0,0,0,0,0,0.00098649263924723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1751",0,0,0,0,0,0.000538829393143396,0.000284203944750753,0,0.000464037122969838,0,0,0,0,0,0,0,0,0,0,0.000254722988749735,0,0,0,0,0,0,0,0.000574611032531825,0,0.000383492766900313,0.000623908160718742,0,0,0,0,0,0.00723589001447178,0,0,0.00129002883593869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103939299449122,0,0,0,0.000163853842372604,0,0,0,0,0,0.000185019581239014,0,0.000657087786928334,0.000451485798719422
"Seq1753",0,0,0,0,0,0.000336768370714623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042237837422724,0,0,0,0,0,0,0,0,0,0,0,0,0.000387430047352561,0,0,0,0,0.00032835330815958
"Seq1758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2363579669473e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1774",0,0,0.000179880379547601,0,0,0,0,0,0.000265164070268479,0,0,0,0,0,0,0,0,0,0,8.49076629165782e-05,0,0,0,0,0,0,0,0.000309405940594059,0,0,9.35862241078113e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131417557385667,0
"Seq1793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1875172265948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108391292566164,0,0,0,0,0,0,0,0,0,0,0
"Seq1795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288359386856883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121596973586435,0,0,0,0,0,0,0,0,0,0
"Seq1838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149136076016788,0,0,0,0,0,0,0,0,0,0.00265594172105024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250417362270451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10715216412783e-05,0.000207246727228766,0,0,0,0.000129211486901186,0,0,0,0,0,0,0,0.000685999376364203,0,0,0.000270215496858745,0,0,0,0.000346668515565416,0,0,0,0,0,0
"Seq1919",0,0,0,0,0,0,0,0,0,6.0703554193098e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
