"","STN002.200.fil.dura.r1","STN002.200.fil.dura.r2","STN002.517.fil.dura.r1","STN002.517.fil.dura.r2","STN004.30.fil.dura.r1","STN004.30.fil.dura.r2","STN004.300.fil.dura.r1","STN004.300.fil.dura.r2","STN004.555.fil.dura.r1","STN004.555.fil.dura.r2","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.100.fil.dura.r1","STN056a.100.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.30.fil.dura.r1","STN068.30.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.200.fil.dura.r1","STN106.200.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN115.300.fil.dura.r1","STN115.300.fil.dura.r2","STN115.35.fil.dura.r1","STN115.35.fil.dura.r2","STN115.730.fil.dura.r1","STN115.730.fil.dura.r2","STN12.3.300.fil.poly.S.r1","STN12.3.732.fil.poly.S.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN151.2.500.fil.poly.S.r1","STN151.2.600.fil.poly.S.r1","STN151.2.673.fil.poly.S.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN181.340.fil.poly.S.r1","STN181.757.fil.poly.S.r1","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq356",0.0140496148233617,0.01321093594093,0.00749723604201216,0.00624523264683448,0,0,0.000669792364367046,0.00114714454021207,0.0030754757941964,0.00395861747779515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354076303443392,0.000281700059861263,0,0,0,0.000177904287493329,0,0,0.000297375659802245,0,0,0,0,0,0,0,0,0,0,0,0
"Seq358",0.00074659788916415,0.00115745360207543,0,0,0.000638746945123306,0.00097226193880469,0.00130237404182481,0.00102312891424319,0,0,0,0.00042567909117514,0.00234525504648631,0.0017933881501032,0,0,0.00106772422208664,0,0,0,0,0,0.000491320013101867,0,0.000612254509489945,0,0,0.000446952343706352,0,0,0,0,0,0.000530054065514683,0.000755058894593778,0.000663595909126395,0.00029868578255675,0,0.000615109321702175,0,0.000474120900829712,0,0,0.000527780443335572,0,0,0.00102876878421575,0.000783559497097268,0.00121542126501045,0.00120287728245964,0,0,0,0.000515171809798568,0.000521697889494902,0.0006000600060006,0.00125308217793767,0.00136150028547587,0,0.000607770783590189,0.0013792257945873,0.0019889406159159,0,0.000430979254755332,0.000375297110212251,0,0.00212366250102099,0.000464319916422415,0,0.00127196495029915,0,0,0,0.00213457076566125,0,0.00145835919076579,0.00114339521119182,0.000727303841875588,0,0,0.0009768307945908,0.0015451174289246,0,0,0,0.000398335841373816,0,0.000932321905326948,0,0.000977780774806973,0,0,0.00152100152100152,0,0,0,0.00029989004031855,0,0,0,0,0,0,0.000448198586450612,0,0
"Seq359",0.000169681338446398,0.000199560965875075,0.000345494748479823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144696860078136,0,0,0.000138331719463273,0.000111738085926588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106849022331446,0.000194467402401672,0.000384920730387086,0.000272182906913446,0,0,0,0,0,0,0,0,0,0.000367793545223281,0.000349703844556641,0,0,0.000333597431299779,0.000497085272719056,0.00122518990443519,0.000696479874633623,0,0,0,0,0,0,0,0,0,0.000941216736544879,0.00070524230110488,0.000958504732617117,0.000793675020605025,0.000927070457354759,0.000278493350971246,0,0.000400213447171825,0.000177038151721696,0,0.00275458744755689,0,0.0020567112849388,0.00160113858743996,0.0015405682985279,0.0035977535977536,0.00185859787376403,0,0,0.0001999266935457,0.000230017251293847,0,0,0,0,0,0,0,0
"Seq360",0.00105202429836767,0.000917980443025344,0,0,0,0,0.00439086105529508,0.00328641408817511,0,0,0,0,0.00134014574084932,0.00223327580956248,0.000382077110107676,0.000355287116400941,0,0,0.00032645066514323,0,0,0,0.000818866688503112,0.000578787440312545,0,0,0,0,0.00127836369447108,0.00132267525447122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287880241819403,0.00214187362945586,0,0,0.000391779748548634,0,0,0,0,0.000707021265024202,0.000772757714697852,0,0,0,0,0,0,0,0.000568268747404542,0,0,0,0,0.000530915625255248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396837510302512,0.000679851668726823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000885627530364372,0.000864649151978716
"Seq369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152532031726663,0,0,0,0.00124395961915698,0.000754760798885276,0.000709684463369363,0.000434090580234409,0.000612254509489945,0.000517946858652302,0.000461105731544243,0,0,0.000345045718557709,0.00075790385448246,0.000442918835123464,0,0,0.000906070673512534,0.000819736123038489,0.000955794504181601,0.000854195413627702,0.0011742996141587,0.000721166228815742,0.000395100750691426,0.000409202509775393,0.00073186350745586,0.000479800403032339,0.00158090672650314,0,0,0.000142465363108594,0,0,0.00108873162765378,0.000783153498085625,0.000924566269647033,0,0.00099596869812663,0.000942951438000943,0.000323376045919398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67716603757213e-05,0.00037122969837587,0,0.000341318108477101,0.000437180521926285,0,6.716593343856e-05,0,0,0,0,0,0.000667022411953042,0.000840931220678056,0.000246487552378605,0,0,0,0.000320227717487991,0.00030811365970558,0,0.000185859787376403,0,0,0.0011329179300923,0.000651715545332567,0.000665972944849116,0.000421585160202361,0.000683332384260577,0.000631064131892404,0.000852878464818763,0.000586105843820031,0,0.00119720651812438
"Seq371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310876226850824,0,0,0,0,0,0,0,0,0.000188386002919983,0.000155384057595691,0.000138331719463273,0,0.00018262338492444,0,0.00016240796881767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311081646182875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173543320751443,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04250149653157e-05,0,0,0,0,0,0,0,0,0,0.0001999266935457,0.000153344834195898,0,0,0.000341666192130289,0,0.000142146410803127,0.000137907257369419,0.000189777327935223,0
"Seq380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143533802210421,0,0.000327546675401245,0,0.000235482503649979,0,0,0.000223476171853176,0,0,0.00016240796881767,0,0,0,0,0.000312280427824186,0.0001194743130227,0,0.000167757087736957,0,0,0,0.000411673222943921,0.000191920161212935,0.00137691876179305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010928245142395,0,0,0,0,0,0,0,0.000141329438922127,0,6.88349681638272e-05,0.000216929150939303,0,0,0.000155144594762318,0.00010088781275222,0,0.00020149780031568,0,0,0,0,0,0,0,0.00112680023944505,0,0,0,0,0,0,0,0,0,9.996334677285e-05,0.000345025876940771,0,0.00015330369461904,0,0.000394415082432752,0.000236910684671879,0.000172384071711774,0.000379554655870445,0
"Seq386",0,0,0.000621890547263682,0.0003813882532418,0,0,0,0,0,0,0,0,0,0,0.000868357068426537,0.000621752453701648,0,0,0,0,0.00153102722357782,0.00145146307477938,0.00158314226443935,0.0019775237544012,0.00122450901897989,0.00124307246076553,0.000922211463088486,0.000670428515559528,0.00127836369447108,0.00120766001495198,0.00178648765699437,0.00160558077732256,0,5.30054065514682e-05,0.00120809423135005,0.00163947224607698,0.0013142174432497,0.001117024771667,0.00111838058491305,0.00103023746973677,0.000632161201106282,0.000727471128489588,0.00141798554569573,0.00139142116879378,0,0,0,0.000320547066994337,0,0,0.00122482308111051,0.00156630699617125,0.00119649752542557,0.00164854979135542,0.00137538534503201,0.00141442715700141,0,0.000439193640476086,0,0.000390709789450836,0.000306494621019401,0.000240421393132691,0,0,0.000917392936074392,0.000542274842966243,0.000204198317405865,0.000580399895528019,0.000524078495312409,0,0,0,0,0,0,0.000465433784286955,0,0.000727303841875588,0,0.000798753943847598,0,0,0,0,0.00146744930629669,0.000973709834469328,0.00049297510475721,0,0.00102669404517454,0,0,0.000171174255391989,0,0.000334547617277526,0,0,0.0008663490053647,0.000843396588077439,0.000915712799167534,0.00111145178598804,0.00136666476852115,0.00220872446162341,0.00151622838190002,0.0018272711601448,0.00183451417004049,0
"Seq387",0,0,0,0,0,0,0,0,0,0.000133062772362862,0,0,0,0,0.000521014241055922,0.000621752453701648,0.000228798047589994,0.000247586036147561,0,0,0.000861202813262523,0.00150952159777055,0.00141936892673873,0.00168813003424492,0.000800640512409928,0.000828714973843684,0.000553326877853092,0.000670428515559528,0.000684837693466648,0.000862614296394272,0.00092031182330013,0.00132875650537039,0.000106108301206098,7.95081098272024e-05,0.0010067451927917,0.0010149113904286,0.000955794504181601,0.00105131743215717,0.00072694738019348,0.00123628496368413,0.00059265112603714,0.00063653723742839,0.00118927819961577,0.00115152096727761,0,0,0,0.000320547066994337,0.00024308425300209,0.000216517910842736,0.00102068590092542,0.0014792899408284,0.000815793767335618,0.00175158415331513,0.00218164571970595,0.0012001200120012,0.000606330086098872,0.000570951732618912,0,0.00065118298241806,0.000153247310509701,0.000480842786265382,0,0,0.000375297110212251,0.000677843553707804,0.000245037980887037,0.000435299921646014,0.00122284982239562,0.000423988316766382,0.000697410862174178,0.000826019617965927,0.0014317323961994,0,0.00115089514066496,0.000744694054859129,0.000807102502017756,0.00047060836827244,0.00043657856735064,0.000479252366308559,0,0,0,0,0.00080042689434365,0.00119500752412145,0.000528187612239868,0,0.000770020533880904,0,0,0,0,7.43439149505613e-05,0,0,0.00076638565859185,0.00042169829403872,0.00149843912591051,0.000958148091369002,0.00130972040316611,0.000867713181352055,0.00146884624496565,0.00141354938803655,0.00227732793522267,0.00113069504489524
"Seq389",0.000271490141514236,0,0.000483692647871752,0,0,0,0,0.000372046877906616,0,0,0,0,0,0.000135350049064393,0,0.000222054447750588,0.000228798047589994,0.000247586036147561,0,0,0.00110042581694656,0.00145146307477938,0.000491320013101867,0.000771716587083394,0.000565158008759949,0.000466152172787072,0,0.000391083300743058,0.000456558462311099,0.000862614296394272,0.00075790385448246,0.00105193223341823,0,0,0.00161079230846673,0.00121008665781872,0.0010752688172043,0.00118273211117682,0.00072694738019348,0.000978725596249936,0.00090873172659028,0.000409202509775393,0.00114353673039978,0.000863640725458209,0,0,0,0,0.000340317954202927,0.000240575456491929,0.00142896026129559,0.000783153498085625,0.00184913253929407,0.00149399824841585,0.00118567702157932,0.00188590287600189,0.000848862120538421,0.00030743554833326,0,0.000347297590622965,0.00104208171146596,0.000764977159967652,0,0,0.000625495183687086,0.000497085272719056,0.000735113942661112,0.000667459879857222,0,0.00094219625948085,0.000174352715543545,0.000929272070211668,0.000477244132066467,0.00102088167053364,0,0.000713665135906665,0.000706214689265537,0,0.00030224670047352,0.000479252366308559,0,0,0,0,0.000933831376734258,0.00141630521377357,0.00264093806119934,0,0.000684462696783025,0,0.00049813200498132,0.000650462170489558,0,0,0.000213310580204778,0,0.0003332111559095,0.000575043128234618,0.00116545265348595,0.000689866625785681,0.00130972040316611,0.00134101128027136,0.00108978914949064,0.00110325805895535,0.000506072874493927,0.000798137678749584
"Seq396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq401",0.000203617606135677,0.00023947315905009,0.000172747374239912,0.000143020594965675,0,0,0.000297685495274243,0.000589074223352142,0,0,0,0,0.00100510930563699,0.000710587757588062,0,0,0,0,0,0,0,0,0,0,0,0.00010358937173046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161537840239076,0,0.000183896772611641,0,0,0,0,0.000135568710741561,0.000653434615698767,0,0,0,0,0,0,0,0,0,0,0.000983999315478737,0.00047016153406992,0.000639003155078078,0.000152629811654812,0,0,0,0,0,0,0.000614484892147307,0,0.00478775413871,0.000818359722469312,0.000239643957548785,0.00312975312975313,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239685858534346,0,0,0,9.72337012008362e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56892014736137e-05,0,0,0.000192929146770848,0,0,0,0.000167607128889882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59600806064677e-05,0.00295782548829619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125099036737417,0,0,0,0.000232923775694404,0.000235549064870212,0,0.000137669936327654,0.000173543320751443,0,0,0,0.00010088781275222,0.000171130315735433,6.716593343856e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43439149505613e-05,0,0,0.0001999266935457,0.000498370711136669,0,0,0.000227777461420192,0,0,0,0,0
"Seq425",0,0,0,0,0.000222172850477672,0.000285959393766085,0,0,0,0,0.000293160564040925,0.000399074147976694,0,0,0,0,0,0,0.000435267553524307,0.000552045635772557,0,0,0,0,0,0,0,0,0,0,0,0,0.0013440384819439,0.00148415138344111,0,0,0,0,0,0,0,0,0,0,0,0.000418468405635375,0.00113899401109601,0.00160273533497169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267906023226287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855651578677163,0.00090674010142056,0,0.00112946060624561,0.00129789864029666,0.00257606349648402,0.00301874801398157,0.000133404482390608,0,0,0.000699241428995211,0,0,0,0,0,0,0,0.000214270409256482,0,0,0,0,0,0,0,0,0,0
"Seq427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208405696422369,0,0,0,0,0,0,0,0,0,0,0,0.000230552865772122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003000300030003,0,0,0,0,0.000612989242038802,0.000305990863987061,0,0,0,0.000316326991730309,0,0,0.000815233214930414,0,0,0,0,0,0,0,0.000302663438256659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043317450268235,0,0,0,0,0,0,0,0.000822368421052632,0
"Seq429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012202562538133,0.00103160848394817,0,0,0,0,0,0,0,0,0,0,0.000365246769848879,0.000345045718557709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113899401109601,0.000926024860205862,0.00077786960960669,0.000962301825967715,0,0,0.00244738130200685,0.00278192777291227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365675280351048,0.000321405613884723,0.00029989004031855,0.000230017251293847,0.0157336108220604,0.0184730952015944,0,0,0,0,0,0
"Seq434",0.000882342959921268,0.00115745360207543,0,0,0,0,0.00107910992036913,0.000992125007750977,0,0,0,0,0.00134014574084932,0.00128582546611173,0,0,0.00087705918242831,0.000742758108442684,0,9.20076059620929e-05,0,0,0,0,0.000188386002919983,0,0,0,0.000365246769848879,0.000747599056875036,0,0,0,0,0.000352360817477097,0.00023421032086814,0.0004778972520908,0,0.000279595146228261,0.000360583114407871,0.000553141050967997,0.00063653723742839,0.000228707346079956,0,0,0,0,0.000320547066994337,0.000972337012008362,0.00110664709986287,0,0.000261051166028542,0.000489476260401371,0.000309103085879141,0.000379416646905383,0.000128584287000129,0.000970128137758196,0.00092230664499978,0.00145384056215168,0.00134577816366399,0.00110338063566984,0.000896116101676393,0,0,0,0,0.00102099158702932,0,0.00058230943923601,0.000706647194610637,0.000610234504402406,0,0.000260314981127164,0.00157772621809745,0.00153452685421995,0.00127218567705101,0.00184960990045736,0.000256695473603149,0.00060449340094704,0.00103838012700188,0.000457889434964437,0.000803461063040791,0,0,0.000466915688367129,0.000354076303443392,0,0.00048735008687545,0,0.00148352945143127,0,0,0.00122850122850123,0,9.14188200877621e-05,0,9.996334677285e-05,0,0.000166493236212279,0,0,0,0,0,0,0
"Seq441",0,0,0,0,0,0,0,0,0,0,0,0,0.000209397772007706,0,0,0,0.000190665039658328,0.000165057357431708,0,0,0.000430601406631262,0.00133534602879703,0.00109182225133748,0.000434090580234409,0.000518061508029953,0.000310768115191381,0.00096832203624291,0.00134085703111906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792296440760605,0.000714234697521606,0.0030655426343674,0.00348859497795668,0.00174817898022893,0.00249118503755941,0.000398610557485337,0,0.000947642738687515,0.001068781244613,0.000759109311740891,0.000399068839374792
"Seq444",0.000271490141514236,0,0,0,0,0,0.000111632060727841,0.000217027345445526,0,0,0,0,0,0.000169187561330491,0.000277874261896492,0.000488519785051295,0.000915192190359976,0.00066022942972683,0,0,0,0,0.000600502238235615,0.000385858293541697,0.000847737013139924,0.000828714973843684,0.000276663438926546,0.000391083300743058,0.000593526001004429,0,0.00086617583369424,0.00110729708780866,0,0,0,0.000624560855648372,0,0.000591366055588409,0.000671028350947827,0.00103023746973677,0.00059265112603714,0.000500136400836592,0.00100631232275181,0.000959600806064677,0,0,0.000183708711467098,0,0.000826486460207108,0.000793899006423365,0,0,0.00125088377658128,0.00133944670547628,0.00109082285985298,0.000685782864000686,0.000565908080358947,0,0.00153460948227122,0.000868243976557413,0.000429092469427162,0.000655694708543702,0,0,0.000291897752387307,0.000542274842966243,0.000204198317405865,0.00031921994254041,0.00058230943923601,0.00259103971357234,0.000523058146630634,0,0.000303700811315025,0,0.000767263427109974,0.00304083405734144,0.00386736615550175,0,0.0001679148335964,0.000359439274731419,0,0,0,0,0.00133404482390608,0.00066389306895636,0.00109158773196239,0.00010594567105988,0.000855578370978782,0,0,0,0,0,0,0,0,0.000843396588077439,0.000749219562955255,0.000613214778476161,0.000683332384260577,0.00118324524729826,0.000568585643212509,0.000965350801585933,0.000885627530364372,0.000465580312603924
"Seq447",0.0011538331014355,0.00143683895430054,0,0,0,0,0.00122795266800625,0.00105413282073541,0,0,0,0,0.00113074796884161,0.00101512536798295,0.000208405696422369,0,0.00118212324588164,0.000701493769084757,0,0,0,0.000290292614955876,0.000272955562834371,9.64645733854242e-05,0,0.000258973429326151,0.000138331719463273,0.000223476171853176,0.00013696753869333,0.000287538098798091,0.00021654395842356,0.000221459417561732,0,0,0.000402698077116682,0.000663595909126395,0.00029868578255675,0.000262829358039293,0.000279595146228261,0.000463606861381548,0.000553141050967997,0.000363735564244794,0.000228707346079956,0.000191920161212935,0,0,0.000183708711467098,0.000178081703885743,0.000826486460207108,0.00113070464551206,0.000748502994011976,0.000870170553428472,0.000652635013868494,0.00139096388645613,0.00033198956604221,0.000514337148000514,0.000565908080358947,0.00109798410119021,0.000646151360956304,0.00143260256131973,0.000858184938854323,0.000939829082245973,0,0,0,0,0.000449236298292902,0.000116079979105604,0.000931695102777616,0.000612427568662552,0.00174352715543545,0.000413009808982963,0.000433858301878606,0.00167053364269142,0.0020460358056266,0.00210996648876753,0.00238767823513586,0.000385043210404723,0.00026866373375424,0,0,0,0,0,0.000400213447171825,0.000619633531025936,0.000845100179583788,0.000233080476331737,0.000684462696783025,0.000269732627532958,0.000213485144991994,0.000102704553235193,0,0,0.00015236470014627,0.000142846939504321,0.00016660557795475,0.000268353459842822,0.000249739854318418,0.00022995554192856,0,0,0,0.000344768143423548,0.000126518218623482,0
"Seq449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217633776762153,0.000276022817886279,0.000430601406631262,0.000580585229911751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559190292456523,0,0,0,0.00109779526118379,0.00134344112849055,0.000611963894130246,0,0.000146966969173678,0.000142465363108594,0,0,0.00115677735438214,0.00182735816219979,0.000380703758089955,0.000309103085879141,0.000616552051221247,0.00102867429600103,0,0,0.000646151360956304,0.000564358584762318,0.000398443007325221,0.000415273315411011,0,0.000745477629847061,0,0.000271137421483122,0,0,0,0.000471098129740425,0.000261529073315317,0.000275339872655309,0.000303700811315025,0,0,0.00201687973191014,0.00191686844229217,0,0,0,0,0,0,0,0,0,0.00250008803126871,0,0,0.000202299470649718,0.000177904287493329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362078637360396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018843925189617,0,0.000103252452245741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127134805271857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq476",0.000916279227610547,0.00103771702255039,0.00808457711442786,0.00758009153318078,0.00027771606309709,0.000228767515012868,0.00182332365855474,0.00148818751162646,0.000796005499674361,0.000765110941086458,0,0,8.37591088030823e-05,0,0.000625217089267107,0.000444108895501177,0,0,0,0,0,0,0,0,0.000188386002919983,0,9.22211463088486e-05,0.00027934521481647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189777327935223,0
"Seq479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138937130948246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010067451927917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74259611391603e-05,0,0,0.000416996789124724,0.000316326991730309,0,0.000203139963434807,0,0,0,0.000275339872655309,0,0,0,0.00133424351495594,0.000941619585687382,0.0013262599469496,0.0011754038351748,0.000798753943847598,0,0.000432632880098887,0,0,0,0,0,0,0,0,0.0013520725849493,0.00106128038343033,0,0,0,0,0.00036653227150045,0.000191681042744873,0,0,0,0,0,0,0,0
"Seq482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188688867356826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq485",0.000780534156853429,0.00151666334065057,0,0,0,0,0.00122795266800625,0.00117814844670428,0,0,0,0,0.0014239048496524,0.00148885053970832,0,0,0.000991458206223307,0.00066022942972683,0,0,0,0,0,0,0.000188386002919983,0,0,0,0.000456558462311099,0.000460060958076945,0,0,0,0,0.000453035336756267,0.000507455695214302,0.000537634408602151,0.000328536697549116,0,0,0.000671671276175425,0,0.000320190284511939,0.000335860282122637,0,0,0,0.000213698044662891,0.000632019057805435,0.00105853200856449,0,0,0.000652635013868494,0.000618206171758281,0.000189708323452691,0.000214307145000214,0.000848862120538421,0.00114190346523782,0.00161537840239076,0.000955068374213154,0.000766236552548503,0.00128953292680261,0,0,0.000125099036737417,0,0.000408396634811729,0,0.00122284982239562,0.00113063551137702,0.00165635079766367,0.000206504904491482,0.000477244132066467,0.00157772621809745,0.0010230179028133,0.00232716892143478,0.00174872208770514,0.000385043210404723,0.00040299560063136,0.000319501577539039,0.000274733660978662,0.000247218788627936,0,0,0.000466915688367129,0.00044259537930424,0,0.000275458744755689,0.000342231348391513,0.000404598941299437,0,0,0.000175500175500175,0,0,0.000142846939504321,0.00036653227150045,0,8.32466181061394e-05,7.66518473095202e-05,0,0,0,0,0,0.000266045892916528
